source,target,source_type,target_type,dependency_type,data_flow_score,weight
APP_176-nonprod,SRV-N197,application,server,informational,4,4.402
APP_176-nonprod,APP_195-nonprod,application,application,informational,7,4.702
APP_176-nonprod,APP_197-nonprod,application,application,asynchronous,2,4.802
APP_176-nonprod,SRV-N144,application,server,fallback,1,4.102
APP_177-prod,SRV-P060,application,server,near-real-time,4,4.486
APP_177-prod,SRV-P030,application,server,near-real-time,4,4.486
APP_177-prod,SRV-P088,application,server,fallback,1,3.286
APP_177-nonprod,SRV-N152,application,server,informational,5,3.668
APP_177-nonprod,SRV-N191,application,server,informational,4,3.568
APP_177-nonprod,SRV-N147,application,server,asynchronous,4,4.168
APP_177-nonprod,DB-N049,application,database,asynchronous,5,4.268
APP_177-nonprod,SRV-N080,application,server,fallback,1,3.268
APP_178-prod,SRV-P152,application,server,asynchronous,4,4.174
APP_178-prod,DB-P055,application,database,asynchronous,1,3.874
APP_178-prod,APP_065-nonprod,application,application,asynchronous,10,4.774
APP_178-prod,APP_114-nonprod,application,application,synchronous,10,5.374
APP_178-prod,SRV-P003,application,server,fallback,1,3.274
APP_178-nonprod,SRV-N118,application,server,near-real-time,2,4.664
APP_178-nonprod,SRV-N076,application,server,batch,6,4.464
APP_178-nonprod,SRV-N128,application,server,asynchronous,3,4.464
APP_178-nonprod,APP_146-nonprod,application,application,synchronous,6,5.364
APP_178-nonprod,APP_018-nonprod,application,application,asynchronous,6,4.764
APP_178-nonprod,APP_159-nonprod,application,application,asynchronous,5,4.664
APP_178-nonprod,APP_064-nonprod,application,application,near-real-time,3,4.764
APP_178-nonprod,SRV-N181,application,server,fallback,1,3.664
APP_179-prod,SRV-P123,application,server,asynchronous,3,4.44
APP_179-prod,SRV-P056,application,server,asynchronous,3,4.44
APP_179-prod,SRV-P181,application,server,informational,3,3.84
APP_179-prod,APP_079-prod,application,application,batch,5,4.34
APP_179-prod,APP_108-nonprod,application,application,batch,3,4.14
APP_179-prod,SRV-P058,application,server,fallback,1,3.64
APP_179-nonprod,SRV-N189,application,server,synchronous,6,5.052
APP_179-nonprod,SRV-N199,application,server,synchronous,7,5.152
APP_179-nonprod,SRV-N125,application,server,batch,3,3.852
APP_179-nonprod,DB-N021,application,database,informational,4,3.652
APP_179-nonprod,APP_202-nonprod,application,application,near-real-time,7,4.852
APP_179-nonprod,APP_244-nonprod,application,application,informational,7,3.952
APP_179-nonprod,APP_202-nonprod,application,application,asynchronous,6,4.452
APP_179-nonprod,APP_272-nonprod,application,application,batch,8,4.352
APP_179-nonprod,SRV-N073,application,server,fallback,1,3.352
APP_180-prod,SRV-P050,application,server,batch,5,4.838
APP_180-prod,SRV-P141,application,server,asynchronous,2,4.838
APP_180-prod,SRV-P034,application,server,near-real-time,6,5.538
APP_180-prod,DB-P007,application,database,batch,5,4.838
APP_180-prod,DB-P039,application,database,asynchronous,2,4.838
APP_180-prod,APP_297-prod,application,application,synchronous,6,5.838
APP_180-prod,SRV-P179,application,server,fallback,1,4.138
APP_180-nonprod,SRV-N075,application,server,batch,6,3.864
APP_180-nonprod,SRV-N054,application,server,near-real-time,4,4.264
APP_180-nonprod,DB-N026,application,database,batch,6,3.864
APP_180-nonprod,DB-N002,application,database,asynchronous,8,4.364
APP_180-nonprod,APP_053-nonprod,application,application,asynchronous,3,3.864
APP_180-nonprod,APP_076-nonprod,application,application,asynchronous,1,3.664
APP_180-nonprod,APP_220-nonprod,application,application,asynchronous,6,4.164
APP_180-nonprod,APP_087-nonprod,application,application,informational,8,3.764
APP_180-nonprod,SRV-N025,application,server,fallback,1,3.064
APP_181-prod,SRV-P122,application,server,synchronous,4,5.17
APP_181-prod,SRV-P014,application,server,synchronous,7,5.47
APP_181-prod,DB-P044,application,database,asynchronous,1,4.27
APP_181-prod,DB-P020,application,database,asynchronous,5,4.67
APP_181-prod,APP_126-prod,application,application,synchronous,4,5.17
APP_181-prod,APP_124-prod,application,application,asynchronous,10,5.17
APP_181-prod,APP_155-nonprod,application,application,asynchronous,10,5.17
APP_181-prod,SRV-P045,application,server,fallback,1,3.67
APP_181-nonprod,SRV-N191,application,server,asynchronous,3,4.77
APP_181-nonprod,SRV-N178,application,server,informational,3,4.17
APP_181-nonprod,SRV-N172,application,server,asynchronous,6,5.07
APP_181-nonprod,DB-N049,application,database,near-real-time,3,5.07
APP_181-nonprod,APP_190-nonprod,application,application,synchronous,5,5.57
APP_181-nonprod,APP_060-nonprod,application,application,synchronous,6,5.67
APP_181-nonprod,APP_252-nonprod,application,application,asynchronous,1,4.57
APP_181-nonprod,SRV-N131,application,server,fallback,1,3.97
APP_182-prod,SRV-P006,application,server,asynchronous,4,4.15
APP_182-prod,DB-P062,application,database,near-real-time,2,4.25
APP_182-prod,DB-P013,application,database,batch,3,3.75
APP_182-prod,APP_198-prod,application,application,asynchronous,10,4.75
APP_182-prod,SRV-P166,application,server,fallback,1,3.25
APP_182-nonprod,SRV-N112,application,server,near-real-time,2,5.108
APP_182-nonprod,SRV-N033,application,server,synchronous,6,5.808
APP_182-nonprod,SRV-N017,application,server,batch,4,4.708
APP_182-nonprod,DB-N024,application,database,asynchronous,3,4.908
APP_182-nonprod,DB-N003,application,database,asynchronous,5,5.108
APP_182-nonprod,APP_273-nonprod,application,application,asynchronous,7,5.308
APP_182-nonprod,APP_267-nonprod,application,application,batch,7,5.008
APP_182-nonprod,APP_277-nonprod,application,application,batch,8,5.108
APP_182-nonprod,APP_064-nonprod,application,application,batch,5,4.808
APP_182-nonprod,SRV-N054,application,server,fallback,1,4.108
APP_183-prod,SRV-P031,application,server,synchronous,3,5.472
APP_183-prod,SRV-P154,application,server,asynchronous,2,4.772
APP_183-prod,SRV-P002,application,server,asynchronous,3,4.872
APP_183-prod,DB-P016,application,database,synchronous,9,6.072
APP_183-prod,APP_106-nonprod,application,application,asynchronous,9,5.472
APP_183-prod,APP_045-nonprod,application,application,asynchronous,1,4.672
APP_183-prod,APP_018-nonprod,application,application,synchronous,2,5.372
APP_183-prod,APP_064-nonprod,application,application,asynchronous,7,5.272
APP_183-prod,SRV-P094,application,server,fallback,1,4.072
APP_183-nonprod,SRV-N044,application,server,asynchronous,6,5.04
APP_183-nonprod,SRV-N169,application,server,synchronous,6,5.64
APP_183-nonprod,SRV-N077,application,server,synchronous,4,5.44
APP_183-nonprod,DB-N038,application,database,asynchronous,3,4.74
APP_183-nonprod,DB-N057,application,database,synchronous,4,5.44
APP_183-nonprod,APP_161-nonprod,application,application,asynchronous,6,5.04
APP_183-nonprod,APP_181-nonprod,application,application,asynchronous,1,4.54
APP_183-nonprod,APP_263-nonprod,application,application,near-real-time,5,5.24
APP_183-nonprod,SRV-N026,application,server,fallback,1,3.94
APP_184-prod,SRV-P012,application,server,near-real-time,3,5.094
APP_184-prod,SRV-P049,application,server,synchronous,5,5.594
APP_184-prod,SRV-P056,application,server,informational,10,4.894
APP_184-prod,DB-P071,application,database,near-real-time,4,5.194
APP_184-prod,DB-P046,application,database,near-real-time,3,5.094
APP_184-prod,APP_217-nonprod,application,application,synchronous,8,5.894
APP_184-prod,APP_131-nonprod,application,application,near-real-time,7,5.494
APP_184-prod,APP_084-nonprod,application,application,asynchronous,7,5.194
APP_184-prod,APP_043-nonprod,application,application,informational,7,4.594
APP_184-prod,SRV-P174,application,server,fallback,1,3.994
APP_184-nonprod,SRV-N178,application,server,synchronous,9,5.574
APP_184-nonprod,SRV-N053,application,server,synchronous,2,4.874
APP_184-nonprod,DB-N035,application,database,informational,4,3.874
APP_184-nonprod,DB-N025,application,database,batch,2,3.974
APP_184-nonprod,APP_263-nonprod,application,application,asynchronous,7,4.774
APP_184-nonprod,APP_216-nonprod,application,application,batch,3,4.074
APP_184-nonprod,APP_162-nonprod,application,application,informational,4,3.874
APP_184-nonprod,APP_224-nonprod,application,application,asynchronous,5,4.574
APP_184-nonprod,SRV-N155,application,server,fallback,1,3.574
APP_185-prod,SRV-P020,application,server,near-real-time,6,4.806
APP_185-prod,DB-P015,application,database,asynchronous,5,4.406
APP_185-prod,DB-P053,application,database,synchronous,1,4.606
APP_185-prod,SRV-P093,application,server,fallback,1,3.406
APP_185-nonprod,SRV-N200,application,server,near-real-time,5,4.46
APP_185-nonprod,SRV-N058,application,server,near-real-time,3,4.26
APP_185-nonprod,APP_114-nonprod,application,application,asynchronous,2,3.86
APP_185-nonprod,APP_054-nonprod,application,application,batch,5,3.86
APP_185-nonprod,APP_064-nonprod,application,application,near-real-time,5,4.46
APP_185-nonprod,SRV-N187,application,server,fallback,1,3.16
APP_186-prod,SRV-P151,application,server,batch,9,5.076
APP_186-prod,SRV-P126,application,server,synchronous,5,5.576
APP_186-prod,DB-P074,application,database,batch,1,4.276
APP_186-prod,APP_139-nonprod,application,application,asynchronous,4,4.876
APP_186-prod,APP_025-nonprod,application,application,near-real-time,9,5.676
APP_186-prod,APP_200-nonprod,application,application,near-real-time,10,5.776
APP_186-prod,APP_273-nonprod,application,application,asynchronous,1,4.576
APP_186-prod,SRV-P104,application,server,fallback,1,3.976
APP_186-nonprod,SRV-N152,application,server,synchronous,1,5.176
APP_186-nonprod,SRV-N003,application,server,asynchronous,8,5.276
APP_186-nonprod,DB-N020,application,database,asynchronous,4,4.876
APP_186-nonprod,DB-N019,application,database,asynchronous,2,4.676
APP_186-nonprod,APP_028-nonprod,application,application,informational,7,4.576
APP_186-nonprod,APP_191-nonprod,application,application,batch,1,4.276
APP_186-nonprod,SRV-N064,application,server,fallback,1,3.976
APP_187-prod,SRV-P156,application,server,asynchronous,5,5.042
APP_187-prod,SRV-P118,application,server,synchronous,5,5.642
APP_187-prod,SRV-P091,application,server,batch,6,4.842
APP_187-prod,DB-P037,application,database,near-real-time,1,4.942
APP_187-prod,DB-P055,application,database,asynchronous,4,4.942
APP_187-prod,APP_157-prod,application,application,asynchronous,3,4.842
APP_187-prod,SRV-P023,application,server,fallback,1,4.042
APP_187-nonprod,SRV-N105,application,server,batch,5,4.22
APP_187-nonprod,SRV-N024,application,server,asynchronous,3,4.32
APP_187-nonprod,APP_048-nonprod,application,application,near-real-time,4,4.72
APP_187-nonprod,SRV-N015,application,server,fallback,1,3.52
APP_188-prod,SRV-P191,application,server,near-real-time,3,5.274
APP_188-prod,DB-P002,application,database,informational,5,4.574
APP_188-prod,APP_261-nonprod,application,application,informational,8,4.874
APP_188-prod,APP_070-nonprod,application,application,asynchronous,5,5.174
APP_188-prod,APP_265-prod,application,application,asynchronous,6,5.274
APP_188-prod,SRV-P174,application,server,fallback,1,4.174
APP_188-nonprod,SRV-N179,application,server,synchronous,2,4.496
APP_188-nonprod,SRV-N004,application,server,asynchronous,4,4.096
APP_188-nonprod,SRV-N191,application,server,synchronous,4,4.696
APP_188-nonprod,DB-N069,application,database,batch,9,4.296
APP_188-nonprod,APP_272-nonprod,application,application,asynchronous,2,3.896
APP_188-nonprod,SRV-N011,application,server,fallback,1,3.196
APP_189-prod,SRV-P115,application,server,informational,7,4.378
APP_189-prod,SRV-P173,application,server,informational,6,4.278
APP_189-prod,SRV-P196,application,server,asynchronous,5,4.778
APP_189-prod,APP_039-prod,application,application,asynchronous,10,5.278
APP_189-prod,SRV-P035,application,server,fallback,1,3.778
APP_189-nonprod,SRV-N091,application,server,informational,5,4.016
APP_189-nonprod,SRV-N109,application,server,asynchronous,5,4.616
APP_189-nonprod,SRV-N044,application,server,asynchronous,4,4.516
APP_189-nonprod,APP_128-nonprod,application,application,batch,9,4.716
APP_189-nonprod,APP_061-nonprod,application,application,near-real-time,9,5.316
APP_189-nonprod,SRV-N124,application,server,fallback,1,3.616
APP_190-prod,SRV-P068,application,server,near-real-time,3,5.208
APP_190-prod,SRV-P189,application,server,asynchronous,2,4.808
APP_190-prod,DB-P028,application,database,informational,3,4.308
APP_190-prod,APP_019-prod,application,application,informational,3,4.308
APP_190-prod,APP_251-prod,application,application,synchronous,5,5.708
APP_190-prod,APP_004-prod,application,application,asynchronous,9,5.508
APP_190-prod,APP_169-prod,application,application,near-real-time,4,5.308
APP_190-prod,SRV-P028,application,server,fallback,1,4.108
APP_190-nonprod,SRV-N090,application,server,batch,4,4.126
APP_190-nonprod,APP_182-nonprod,application,application,synchronous,6,5.226
APP_190-nonprod,APP_222-nonprod,application,application,asynchronous,8,4.826
APP_190-nonprod,APP_044-nonprod,application,application,asynchronous,1,4.126
APP_190-nonprod,SRV-N040,application,server,fallback,1,3.526
APP_191-prod,SRV-P032,application,server,informational,3,3.132
APP_191-prod,SRV-P002,application,server,synchronous,5,4.532
APP_191-prod,DB-P033,application,database,near-real-time,6,4.332
APP_191-prod,DB-P051,application,database,asynchronous,3,3.732
APP_191-prod,APP_220-nonprod,application,application,batch,1,3.232
APP_191-prod,APP_276-prod,application,application,batch,7,3.832
APP_191-prod,SRV-P028,application,server,fallback,1,2.932
APP_191-nonprod,SRV-N169,application,server,batch,3,3.756
APP_191-nonprod,SRV-N042,application,server,synchronous,2,4.556
APP_191-nonprod,DB-N056,application,database,synchronous,2,4.556
APP_191-nonprod,DB-N026,application,database,synchronous,3,4.656
APP_191-nonprod,APP_021-nonprod,application,application,synchronous,4,4.756
APP_191-nonprod,APP_217-nonprod,application,application,batch,1,3.556
APP_191-nonprod,SRV-N009,application,server,fallback,1,3.256
APP_192-prod,SRV-P171,application,server,synchronous,6,4.698
APP_192-prod,DB-P035,application,database,synchronous,6,4.698
APP_192-prod,APP_283-prod,application,application,asynchronous,7,4.198
APP_192-prod,APP_066-prod,application,application,near-real-time,2,3.998
APP_192-prod,APP_206-prod,application,application,asynchronous,5,3.998
APP_192-prod,SRV-P190,application,server,fallback,1,2.998
APP_192-nonprod,SRV-N034,application,server,synchronous,4,4.654
APP_192-nonprod,SRV-N028,application,server,batch,6,3.954
APP_192-nonprod,APP_177-nonprod,application,application,asynchronous,8,4.454
APP_192-nonprod,SRV-N197,application,server,fallback,1,3.154
APP_193-prod,SRV-P061,application,server,synchronous,3,4.782
APP_193-prod,SRV-P088,application,server,asynchronous,5,4.382
APP_193-prod,SRV-P153,application,server,batch,5,4.082
APP_193-prod,DB-P062,application,database,near-real-time,6,4.782
APP_193-prod,APP_043-prod,application,application,batch,8,4.382
APP_193-prod,APP_127-nonprod,application,application,asynchronous,8,4.682
APP_193-prod,APP_263-prod,application,application,near-real-time,6,4.782
APP_193-prod,SRV-P072,application,server,fallback,1,3.382
APP_193-nonprod,SRV-N068,application,server,informational,7,3.904
APP_193-nonprod,APP_102-nonprod,application,application,asynchronous,7,4.504
APP_193-nonprod,APP_053-nonprod,application,application,batch,3,3.804
APP_193-nonprod,APP_259-nonprod,application,application,asynchronous,10,4.804
APP_193-nonprod,SRV-N049,application,server,fallback,1,3.304
APP_194-prod,SRV-P162,application,server,asynchronous,6,4.716
APP_194-prod,SRV-P059,application,server,synchronous,4,5.116
APP_194-prod,SRV-P103,application,server,synchronous,4,5.116
APP_194-prod,APP_219-nonprod,application,application,synchronous,6,5.316
APP_194-prod,SRV-P052,application,server,fallback,1,3.616
APP_194-nonprod,SRV-N014,application,server,asynchronous,5,5.462
APP_194-nonprod,DB-N040,application,database,batch,4,5.062
